meta_ID,meta_yearID,meta_teamID,meta_franchID,ctx_mlb_rpg,ctx_era_1,ctx_era_2,ctx_era_3,ctx_era_4,ctx_era_5,ctx_era_6,ctx_era_7,ctx_era_8,ctx_decade_1910,ctx_decade_1920,ctx_decade_1930,ctx_decade_1940,ctx_decade_1950,ctx_decade_1960,ctx_decade_1970,ctx_decade_1980,ctx_decade_1990,ctx_decade_2000,ctx_decade_2010,raw_R,raw_RA,raw_AB,raw_H,raw_2B,raw_3B,raw_HR,raw_BB,raw_SO,raw_SB,raw_ER,raw_CG,raw_SHO,raw_SV,raw_IPouts,raw_HA,raw_HRA,raw_BBA,raw_SOA,raw_E,raw_DP,season_G,core_R_pg,core_RA_pg,core_RDiff_pg,core_Pythag_win_pct,core_R_adj,core_RA_adj,core_RDiff_adj,bat_AVG,bat_OBP_approx,bat_SLG,bat_OPS_approx,bat_ISO,bat_HR_per_AB,bat_BB_rate_approx,bat_SO_rate_approx,bat_XBH_per_H,bat_SB_per_onbase_approx,pitch_ERA,pitch_WHIP,pitch_K_BB,pitch_K9,pitch_BB9,pitch_H9,pitch_HR9,pitch_CG_pg,pitch_SHO_pg,pitch_SV_pg,field_FP,field_E_pg,field_DP_pg,target_W,target_W_pct
444,1954,CHN,CHC,4.376313662085691,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,700,766,5359,1412,229,45,159,478,693.0,46,689,41,6,19,4122,1375,131,619,622,154,164.0,154.0,4.545454545454546,4.974025974025974,-0.42857142857142855,0.4588715501119796,1.038649168324979,1.1365789470527625,-0.09792977872778372,0.26348199290912483,0.3237964707897893,0.41201716738197425,0.7358136381717635,0.14853517447284942,0.02966971449897369,0.081891382559534,0.11872537262292274,0.306657223796034,0.02433862433862434,4.51,1.4512372634643378,1.0048465266558966,4.074235807860262,4.0545851528384285,9.00655021834061,0.8580786026200873,0.2662337662337662,0.03896103896103896,0.12337662337662338,0.974,1.0,1.0649350649350648,64.0,0.4155844155844156
1003,1989,HOU,HOU,4.132241215574549,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,647,669,5516,1316,239,28,97,530,860.0,144,598,19,12,38,4437,1379,105,551,965,140,121.0,162.0,3.993827160493827,4.12962962962963,-0.13580246913580246,0.4847069937943612,0.9665038781959207,0.9993679977018098,-0.03286411950588911,0.23857868020304568,0.3053258352629838,0.3448150833937636,0.6501409186567474,0.10623640319071792,0.017585206671501086,0.08766126364538537,0.14224280516043666,0.2765957446808511,0.0780065005417118,3.64,1.3049357674104125,1.7513611615245008,5.8722109533468565,3.3529411764705883,8.391480730223122,0.6389452332657201,0.11728395061728394,0.07407407407407407,0.2345679012345679,0.977,0.8641975308641975,0.7469135802469136,86.0,0.5308641975308642
1078,1908,BRO,KCR,3.385450160771704,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,377,516,4897,1044,110,60,28,323,855.0,113,376,118,20,4,4107,1165,17,444,535,241,66.0,154.0,2.448051948051948,3.3506493506493507,-0.9025974025974026,0.3602298461939221,0.7231097289271337,0.9897204777888621,-0.26661074886172836,0.21319175005105168,0.26187739463601534,0.27731264039207676,0.539190035028092,0.06412089034102508,0.005717786399836635,0.061877394636015326,0.16379310344827586,0.1896551724137931,0.08266276517922458,2.47,1.175310445580716,1.204954954954955,3.5171658144631115,2.9189189189189193,7.658875091307523,0.11176040905770636,0.7662337662337663,0.12987012987012986,0.025974025974025976,0.961,1.5649350649350648,0.42857142857142855,53.0,0.34415584415584416
2240,1989,MON,TOR,4.132241215574549,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,632,630,5482,1353,267,30,100,572,958.0,160,568,20,13,35,4404,1344,120,519,1059,136,126.0,162.0,3.9012345679012346,3.888888888888889,0.012345679012345678,0.5014500763877889,0.94409652398736,0.9411088767595518,0.002987647227808101,0.24680773440350237,0.3179715890320449,0.36118205034658885,0.6791536393786337,0.11437431594308647,0.018241517694272163,0.0944829864552362,0.15824248430789561,0.2934220251293422,0.08311688311688312,3.48,1.2690735694822888,2.040462427745665,6.4925068119891005,3.1818801089918254,8.239782016348773,0.7356948228882834,0.12345679012345678,0.08024691358024691,0.21604938271604937,0.979,0.8395061728395061,0.7777777777777778,81.0,0.5
838,2008,COL,COL,4.650947281713345,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,747,822,5557,1462,310,28,160,570,1209.0,141,766,3,8,36,4338,1547,148,562,1041,96,176.0,162.0,4.611111111111111,5.074074074074074,-0.46296296296296297,0.45634006737851857,0.9914348264580718,1.0909764757008502,-0.09954164924277831,0.2630915961849919,0.3316468092051575,0.4153320136764441,0.7469788228816017,0.15224041749145223,0.028792513946373943,0.09303084707034438,0.19732332299657254,0.34062927496580025,0.06938976377952756,4.77,1.45850622406639,1.8523131672597866,6.479253112033195,3.4979253112033195,9.62863070539419,0.921161825726141,0.018518518518518517,0.04938271604938271,0.2222222222222222,0.985,0.5925925925925926,1.0864197530864197,74.0,0.4567901234567901
682,1978,CIN,CIN,4.103472882968601,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,710,688,5392,1378,270,32,136,636,899.0,137,613,16,10,46,4344,1437,122,567,908,134,120.0,161.0,4.409937888198757,4.273291925465839,0.13664596273291926,0.5143963501712012,1.0746843013151455,1.0413842243729863,0.033300076942159446,0.2555637982195846,0.334107498341075,0.39317507418397624,0.7272825725250512,0.13761127596439165,0.025222551928783383,0.10550763105507631,0.1491373589913736,0.3178519593613933,0.06802383316782522,3.81,1.3839779005524862,1.601410934744268,5.643646408839779,3.524171270718232,8.931629834254144,0.7582872928176796,0.09937888198757763,0.062111801242236024,0.2857142857142857,0.978,0.8322981366459627,0.7453416149068323,92.0,0.5714285714285714
1716,1914,PIT,PHI,3.745222929936306,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,503,540,5145,1197,148,79,18,416,608.0,147,422,86,10,11,4215,1272,27,392,488,223,96.0,158.0,3.1835443037974684,3.4177215189873418,-0.23417721518987342,0.46757270091420583,0.8500279858778955,0.9125548953758719,-0.0625269094979764,0.23265306122448978,0.2900557453695379,0.30262390670553935,0.5926796520750772,0.06997084548104957,0.003498542274052478,0.07480668944434454,0.10933285380327279,0.2046783625730994,0.09113453192808431,2.7,1.184341637010676,1.2448979591836735,3.125978647686833,2.511032028469751,8.148042704626334,0.17295373665480426,0.5443037974683544,0.06329113924050633,0.06962025316455696,0.966,1.4113924050632911,0.6075949367088608,69.0,0.43670886075949367
305,1922,BOS,BOS,4.870355411954765,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,598,769,5288,1392,250,55,45,366,455.0,60,656,71,10,6,4119,1508,48,503,359,221,139.0,154.0,3.883116883116883,4.9935064935064934,-1.1103896103896105,0.38692761108713464,0.7972964095362305,1.0252858510591325,-0.22798944152290204,0.2632375189107413,0.3109303148213654,0.35684568835098335,0.6677760031723488,0.09360816944024203,0.00850983358547655,0.06473293243721259,0.08047400070746374,0.2514367816091954,0.034129692832764506,4.3,1.4646758922068464,0.7137176938369781,2.353241077931537,3.2971595047341586,9.884923525127459,0.31463947560087396,0.461038961038961,0.06493506493506493,0.03896103896103896,0.965,1.4350649350649352,0.9025974025974026,61.0,0.3961038961038961
1366,1996,NYN,NYM,5.0355094838994265,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,746,779,5618,1515,267,47,147,445,1069.0,97,675,10,10,41,4320,1517,159,532,999,157,163.0,162.0,4.604938271604938,4.808641975308642,-0.2037037037037037,0.48020725681886933,0.9144930192920498,0.9549464638451833,-0.04045344455313357,0.2696689213243147,0.3232723074385618,0.4124243503025988,0.7356966577411606,0.14275542897828408,0.026165895336418655,0.07339600857661224,0.17631535543460333,0.30429042904290426,0.049489795918367344,4.22,1.4229166666666666,1.8778195488721805,6.2437499999999995,3.325,9.48125,0.9937499999999999,0.06172839506172839,0.06172839506172839,0.25308641975308643,0.975,0.9691358024691358,1.0061728395061729,71.0,0.4382716049382716
1957,1967,SFN,SFG,3.768518518518519,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,652,551,5524,1354,201,39,140,520,978.0,22,478,64,17,25,4422,1283,113,453,990,134,149.0,162.0,4.0246913580246915,3.4012345679012346,0.6234567901234568,0.5763986808299688,1.067977067977068,0.9025389025389025,0.16543816543816542,0.24511223750905142,0.3100595632031767,0.3716509775524982,0.6817105407556749,0.12653874004344678,0.025343953656770456,0.08603573792190602,0.16181336863004633,0.28064992614475626,0.011739594450373533,2.92,1.1777476255088195,2.185430463576159,6.044776119402986,2.765943012211669,7.833785617367707,0.6899592944369064,0.3950617283950617,0.10493827160493827,0.15432098765432098,0.979,0.8271604938271605,0.9197530864197531,91.0,0.5617283950617284
314,1931,BOS,BOS,4.810679611650485,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,625,800,5379,1409,289,34,37,405,565.0,42,698,61,5,10,4098,1559,54,473,365,187,127.0,153.0,4.084967320261438,5.228758169934641,-1.1437908496732025,0.3889438314940303,0.8491455781774533,1.0869063400671402,-0.23776076188968692,0.26194459936791226,0.3136237897648686,0.3489496188882692,0.6625734086531379,0.08700501952035694,0.00687860197062651,0.0700207468879668,0.09768326417704011,0.255500354861604,0.023153252480705624,4.6,1.4875549048316252,0.7716701902748414,2.404831625183016,3.116398243045388,10.271595900439237,0.3557833089311859,0.39869281045751637,0.032679738562091505,0.06535947712418301,0.97,1.2222222222222223,0.8300653594771242,62.0,0.40522875816993464
150,1984,ATL,ATL,4.256769596199525,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,632,655,5422,1338,234,27,111,555,896.0,140,574,17,7,49,4341,1401,122,525,859,139,153.0,162.0,3.9012345679012346,4.04320987654321,-0.1419753086419753,0.48365210663654795,0.9164777373396684,0.9498305663884221,-0.03335282904875376,0.2467724087052748,0.31671407060398193,0.3613057912209517,0.6780198618249336,0.11453338251567688,0.020472150497971228,0.09285594779989961,0.14990798059227037,0.27802690582959644,0.07395668251452721,3.57,1.3310297166551486,1.6361904761904762,5.342778161713891,3.265376641326883,8.713890808569454,0.7588113337940566,0.10493827160493827,0.043209876543209874,0.30246913580246915,0.978,0.8580246913580247,0.9444444444444444,80.0,0.49382716049382713
1149,1982,LAN,LAD,4.297579496915045,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,691,612,5642,1487,222,32,138,528,804.0,151,539,37,16,28,4464,1356,81,468,932,139,131.0,162.0,4.265432098765432,3.7777777777777777,0.4876543209876543,0.5553165919075845,0.9925196501489526,0.8790477943432112,0.11347185580574133,0.2635590216235377,0.326580226904376,0.3876285005317263,0.7142087274361023,0.12406947890818859,0.02445941155618575,0.08557536466774716,0.13030794165316045,0.2636180228648285,0.0749379652605459,3.26,1.2258064516129032,1.9914529914529915,5.637096774193548,2.8306451612903225,8.201612903225806,0.4899193548387097,0.22839506172839505,0.09876543209876543,0.1728395061728395,0.979,0.8580246913580247,0.808641975308642,88.0,0.5432098765432098
1214,2004,MIL,MIL,4.813838550247117,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,634,757,5483,1358,295,32,135,540,1312.0,138,679,6,10,42,4326,1440,164,476,1098,117,132.0,161.0,3.937888198757764,4.701863354037267,-0.7639751552795031,0.4195830688297598,0.8180349543620681,0.9767388966121223,-0.15870394225005421,0.24767463067663686,0.31512535281421217,0.3870144081707095,0.7021397609849216,0.13933977749407261,0.024621557541491885,0.08965631744977585,0.21783164535945543,0.3402061855670103,0.07270811380400422,4.24,1.3287101248266298,2.30672268907563,6.852981969486824,2.970873786407767,8.9875173370319,1.0235783633841886,0.037267080745341616,0.062111801242236024,0.2608695652173913,0.981,0.7267080745341615,0.8198757763975155,67.0,0.4161490683229814
575,1979,CHA,CHW,4.457598856598381,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,730,748,5463,1505,290,33,127,454,668.0,97,642,28,9,37,4227,1365,114,618,675,173,142.0,160.0,4.5625,4.675,-0.1125,0.488857856853354,1.023533105327847,1.0487709079249719,-0.025237802597124992,0.27548965769723593,0.33107993915835726,0.4103972176459821,0.7414771568043393,0.13490755994874615,0.02324730001830496,0.07672807165793477,0.11289504816630049,0.29900332225913623,0.049515058703420115,4.1,1.4073811213626686,1.0922330097087378,4.311568488289567,3.9474804826117813,8.718949609652235,0.7281760113555713,0.175,0.05625,0.23125,0.972,1.08125,0.8875,73.0,0.45625
1722,1922,PIT,PIT,4.870355411954765,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,865,736,5521,1698,239,110,52,423,326.0,145,613,88,15,7,4161,1613,52,358,490,187,126.0,155.0,5.580645161290323,4.748387096774193,0.832258064516129,0.5733528216646755,1.1458394078576035,0.974956999055718,0.17088240880188538,0.30755297953269334,0.35683041722745623,0.4189458431443579,0.7757762603718141,0.11139286361166456,0.00941858358992936,0.07116419919246299,0.05484522207267833,0.23616018845700826,0.06836397925506836,3.98,1.4210526315789473,1.3687150837988826,3.179524152847873,2.3229992790194665,10.466474405191061,0.33741888968997835,0.567741935483871,0.0967741935483871,0.04516129032258064,0.97,1.206451612903226,0.8129032258064516,85.0,0.5483870967741935
1689,2000,PHI,PHI,5.140181144503911,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,708,830,5511,1386,304,40,144,611,1117.0,102,763,8,6,34,4316,1458,201,640,1123,100,136.0,162.0,4.37037037037037,5.1234567901234565,-0.7530864197530864,0.4277746507608121,0.8502366448784293,0.9967463492218874,-0.14650970434345817,0.25149700598802394,0.3262005880431232,0.3995645073489385,0.7257650953920617,0.14806750136091457,0.0261295590636908,0.09980398562561255,0.18245671349232276,0.35209235209235207,0.05107661492238358,4.77,1.4582947173308618,1.7546875,7.025254865616311,4.0037071362372565,9.1209453197405,1.2574142724745134,0.04938271604938271,0.037037037037037035,0.20987654320987653,0.983,0.6172839506172839,0.8395061728395061,65.0,0.4012345679012346
51,2014,LAA,ANA,4.0660493827160495,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,773,630,5652,1464,304,31,155,492,1266.0,81,590,3,13,46,4448,1307,126,504,1342,83,127.0,162.0,4.771604938271605,3.888888888888889,0.8827160493827161,0.5925080760538067,1.1735236071049036,0.9564293304994687,0.21709427660543495,0.25902335456475584,0.318359375,0.40605095541401276,0.7244103304140128,0.14702760084925692,0.027423920736022647,0.080078125,0.2060546875,0.33469945355191255,0.04141104294478527,3.58,1.2214478417266186,2.6626984126984126,8.14613309352518,3.0593525179856114,7.933678057553957,0.7648381294964028,0.018518518518518517,0.08024691358024691,0.2839506172839506,0.986,0.5123456790123457,0.7839506172839507,98.0,0.6049382716049383
1950,1960,SFN,SFG,4.313915857605178,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,671,631,5324,1357,220,62,130,467,846.0,86,534,55,16,26,4188,1288,107,512,897,165,117.0,156.0,4.301282051282051,4.044871794871795,0.2564102564102564,0.5280898399865958,0.997071383230423,0.9376334468232443,0.05943793640717872,0.25488354620586023,0.31497150751165603,0.3927498121712998,0.7077213196829558,0.13786626596543955,0.024417731029301278,0.08064237610084614,0.14608875841823518,0.3036109064112012,0.047149122807017545,3.44,1.2893982808022924,1.751953125,5.782951289398281,3.3008595988538683,8.303724928366762,0.6898280802292264,0.3525641025641026,0.10256410256410256,0.16666666666666666,0.972,1.0576923076923077,0.75,79.0,0.5064102564102564
727,1913,CLE,CLE,4.037277147487845,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,633,536,5031,1349,206,74,16,420,557.0,191,391,93,18,5,4158,1278,19,502,689,242,124.0,155.0,4.083870967741936,3.458064516129032,0.6258064516129033,0.5755166453642508,1.01154090208622,0.8565338444205591,0.1550070576656609,0.26813754720731464,0.32452760961291505,0.34804213873981316,0.6725697483527282,0.07990459153249851,0.003180282250049692,0.07705008255365987,0.1021830856723537,0.21942179392142327,0.10797060486150367,2.54,1.2842712842712842,1.3725099601593624,4.474025974025974,3.2597402597402594,8.298701298701298,0.12337662337662338,0.6,0.11612903225806452,0.03225806451612903,0.962,1.5612903225806452,0.8,86.0,0.5548387096774193
1824,1979,SDN,PIT,4.457598856598381,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,603,681,5446,1316,193,53,93,534,770.0,100,596,29,7,25,4359,1438,108,513,779,140,154.0,161.0,3.7453416149068324,4.229813664596273,-0.484472049689441,0.4445760535412309,0.8402150429850308,0.9488995759084675,-0.10868453292343681,0.2416452442159383,0.3093645484949833,0.3477781858244583,0.6571427343194416,0.10613294160851999,0.017076753580609623,0.08929765886287626,0.12876254180602006,0.25759878419452886,0.05405405405405406,3.69,1.3427391603578802,1.5185185185185186,4.825189263592567,3.177563661390227,8.907088781830696,0.6689607708189951,0.18012422360248448,0.043478260869565216,0.15527950310559005,0.978,0.8695652173913043,0.9565217391304348,68.0,0.422360248447205
834,2004,COL,COL,4.813838550247117,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,833,923,5577,1531,331,34,202,568,1181.0,44,883,3,2,36,4306,1634,198,697,947,89,161.0,162.0,5.1419753086419755,5.697530864197531,-0.5555555555555556,0.4531999112149798,1.0681653019663515,1.183573317785045,-0.11540801581869345,0.27452035144342835,0.34157851912123677,0.4547247624170701,0.7963032815383069,0.18020441097364176,0.036220190066343916,0.09243287225386493,0.1921887713588283,0.37034617896799477,0.02096236303001429,5.54,1.6240130051091501,1.3586800573888091,5.937993497445426,4.370413376683698,10.245703669298655,1.2415234556432884,0.018518518518518517,0.012345679012345678,0.2222222222222222,0.986,0.5493827160493827,0.9938271604938271,68.0,0.41975308641975306
1378,2008,NYN,NYM,4.650947281713345,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,799,715,5606,1491,274,38,172,619,1024.0,138,662,5,12,43,4393,1415,163,590,1181,83,126.0,162.0,4.932098765432099,4.41358024691358,0.5185185185185185,0.5506441043978298,1.060450369933065,0.948963722781153,0.1114866471519117,0.26596503745986444,0.3389558232931727,0.42044238316089905,0.7593982064540717,0.1544773457010346,0.03068141277202997,0.09943775100401607,0.1644979919678715,0.32461435278336687,0.06540284360189573,4.07,1.3692237650808106,2.0016949152542374,7.258593216480765,3.6262235374459366,8.696790348281358,1.0018210789893012,0.030864197530864196,0.07407407407407407,0.2654320987654321,0.986,0.5123456790123457,0.7777777777777778,89.0,0.5493827160493827
1116,1948,BRO,LAD,4.578819725141472,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,744,667,5328,1393,256,54,91,601,684.0,114,580,52,9,22,4176,1328,119,633,670,160,151.0,155.0,4.8,4.303225806451613,0.4967741935483871,0.5498165002347615,1.0483050847457624,0.9398111445234189,0.1084939402223437,0.26144894894894893,0.3363130376117389,0.381006006006006,0.7173190436177449,0.11955705705705705,0.01707957957957958,0.10136616630123124,0.11536515432619329,0.28786791098348885,0.05717151454363089,3.75,1.408764367816092,1.0584518167456556,4.331896551724138,4.092672413793103,8.586206896551724,0.7693965517241379,0.33548387096774196,0.05806451612903226,0.14193548387096774,0.973,1.032258064516129,0.9741935483870968,84.0,0.5419354838709678
1167,2002,LAN,LAD,4.618301731244848,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,713,643,5554,1464,286,29,155,428,940.0,96,598,4,15,56,4373,1311,165,555,1132,90,134.0,162.0,4.401234567901234,3.9691358024691357,0.43209876543209874,0.5471361519516503,0.9529984881942514,0.8594362242761622,0.0935622639180892,0.2635938062657544,0.3162821798729522,0.40925459128555997,0.7255367711585121,0.14566078501980556,0.027907814187972634,0.07154797726512872,0.15713808090939485,0.32103825136612024,0.0507399577167019,3.69,1.2801280585410473,2.0396396396396397,6.98925222959067,3.426709352847016,8.094443174022409,1.0187514292247883,0.024691358024691357,0.09259259259259259,0.345679012345679,0.985,0.5555555555555556,0.8271604938271605,92.0,0.5679012345679012
471,1982,CHN,CHC,4.297579496915045,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,676,709,5531,1436,239,46,102,460,869.0,132,630,9,7,43,4341,1510,125,452,764,132,110.0,162.0,4.172839506172839,4.3765432098765435,-0.2037037037037037,0.47820824262800604,0.970974361071913,1.0183739970414,-0.04739963596948688,0.2596275537877418,0.3164747120681021,0.3747966009763153,0.6912713130444175,0.11516904718857346,0.018441511480744893,0.07678183942580538,0.14505090969788015,0.2694986072423398,0.06962025316455696,3.92,1.355908776779544,1.6902654867256637,4.751900483759502,2.811333794056669,9.391845196959226,0.7774706288873532,0.05555555555555555,0.043209876543209874,0.2654320987654321,0.979,0.8148148148148148,0.6790123456790124,73.0,0.4506172839506173
2023,1925,SLN,STL,5.128664495114006,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,828,764,5329,1592,292,80,109,446,414.0,70,647,82,8,7,4005,1480,86,470,428,204,156.0,153.0,5.411764705882353,4.993464052287582,0.41830065359477125,0.5367374299411819,1.0551995965105636,0.9736382750411481,0.08156132146941555,0.2987427284668793,0.3529004329004329,0.4449240007506099,0.7978244336510427,0.14618127228373057,0.02045411897166448,0.07722943722943723,0.07168831168831169,0.3021356783919598,0.03434739941118744,4.36,1.4606741573033708,0.9106382978723404,2.885393258426966,3.168539325842697,9.977528089887642,0.5797752808988764,0.5359477124183006,0.05228758169934641,0.0457516339869281,0.966,1.3333333333333333,1.0196078431372548,77.0,0.5032679738562091
972,2012,MIA,FLA,4.324485596707819,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,609,724,5437,1327,261,39,137,484,1228.0,149,655,5,7,38,4322,1448,133,495,1113,103,154.0,162.0,3.759259259259259,4.469135802469136,-0.7098765432098766,0.42151900752130245,0.8692962839606032,1.0334491126231147,-0.1641528286625113,0.24406842008460547,0.305860496537747,0.3820121390472687,0.6878726355850158,0.13794371896266325,0.025197719330513152,0.08174294882621179,0.2073973990879919,0.32931424265259984,0.08227498619547212,4.09,1.348681166126793,2.2484848484848485,6.953031004164739,3.0923183711244793,9.04581212401666,0.8308653401203147,0.030864197530864196,0.043209876543209874,0.2345679012345679,0.983,0.6358024691358025,0.9506172839506173,69.0,0.42592592592592593
654,1950,CIN,CIN,4.851777059773829,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,654,734,5253,1366,257,27,99,504,497.0,37,651,67,7,13,4071,1363,145,582,686,140,132.0,153.0,4.2745098039215685,4.7973856209150325,-0.5228758169934641,0.4473990838119892,0.881019418505769,0.9887893779560161,-0.10776995945024699,0.2600418808300019,0.3248219558797985,0.3757852655625357,0.7006072214423342,0.11574338473253382,0.018846373500856654,0.08754559666492966,0.08632968560013896,0.28038067349926793,0.019786096256684493,4.32,1.4333087693441415,1.1786941580756014,4.549742078113486,3.859985261606485,9.039793662490787,0.9616801768607222,0.43790849673202614,0.0457516339869281,0.08496732026143791,0.976,0.9150326797385621,0.8627450980392157,66.0,0.43137254901960786
400,1908,CHN,CHC,3.385450160771704,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,624,461,5085,1267,196,56,19,418,855.0,212,341,108,29,12,4299,1137,20,437,668,206,76.0,158.0,3.949367088607595,2.9177215189873418,1.0316455696202531,0.6350716410083831,1.1665707368462184,0.8618415219328632,0.3047292149133551,0.24916420845624385,0.3061966200254407,0.3209439528023599,0.6271405728278006,0.07177974434611603,0.003736479842674533,0.07595856805378884,0.1553697982918408,0.2138910812943962,0.1258160237388724,2.14,1.0983949755757152,1.528604118993135,4.195394277739009,2.744591765526867,7.140963014654571,0.1256106071179344,0.6835443037974683,0.18354430379746836,0.0759493670886076,0.969,1.3037974683544304,0.4810126582278481,99.0,0.6265822784810127
512,1912,CHA,CHW,4.526785714285714,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,639,648,5182,1321,174,80,17,423,855.0,205,480,85,14,16,4239,1398,26,426,698,289,102.0,158.0,4.044303797468355,4.10126582278481,-0.056962025316455694,0.4936016435869934,0.8934162235038574,0.9059995505954609,-0.012583327091603624,0.2549208799691239,0.31115075825156113,0.32921651871864144,0.6403672769702026,0.07429563874951756,0.0032805866460825935,0.07546833184656557,0.15254237288135594,0.20514761544284632,0.11754587155963303,3.06,1.2908704883227176,1.6384976525821595,4.445859872611464,2.713375796178344,8.904458598726114,0.1656050955414013,0.5379746835443038,0.08860759493670886,0.10126582278481013,0.957,1.8291139240506329,0.6455696202531646,78.0,0.4936708860759494
2012,1912,SLN,SFG,4.526785714285714,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,659,830,5092,1366,190,77,27,508,620.0,193,579,61,6,12,4059,1466,31,560,487,272,113.0,153.0,4.30718954248366,5.42483660130719,-1.1176470588235294,0.39599402576679377,0.9514896030733134,1.1983859947660853,-0.24689639169277178,0.26826394344069127,0.33464285714285713,0.3517282010997643,0.6863710582426215,0.08346425765907306,0.0053024351924587584,0.09071428571428572,0.11071428571428571,0.21522693997071743,0.10298826040554962,3.85,1.4974131559497412,0.8696428571428572,3.2394678492239466,3.7250554323725056,9.751662971175167,0.20620842572062084,0.39869281045751637,0.0392156862745098,0.0784313725490196,0.957,1.7777777777777777,0.738562091503268,63.0,0.4117647058823529
321,1939,BOS,BOS,4.823720552396425,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,890,795,5308,1543,287,57,124,591,505.0,42,684,52,4,20,4050,1533,77,543,539,179,147.0,152.0,5.855263157894737,5.230263157894737,0.625,0.5514594469388596,1.2138479197319674,1.0842798833560832,0.12956803637588415,0.29069329314242653,0.3617562298694694,0.43632253202712884,0.7980787618965983,0.1456292388847023,0.023360964581763375,0.10018647228343787,0.08560773012374978,0.3033052495139339,0.019681349578256794,4.56,1.5377777777777777,0.992633517495396,3.5933333333333333,3.6199999999999997,10.22,0.5133333333333333,0.34210526315789475,0.02631578947368421,0.13157894736842105,0.97,1.1776315789473684,0.9671052631578947,89.0,0.5855263157894737
20,1980,CAL,ANA,4.2881235154394295,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,698,797,5443,1442,236,32,106,539,889.0,91,717,22,6,30,4284,1548,141,529,725,134,144.0,160.0,4.3625,4.98125,-0.61875,0.43961539404320327,1.017344762643328,1.1616386473162357,-0.14429388467290757,0.2649274297262539,0.33116014710799063,0.3784677567517913,0.7096279038597819,0.1135403270255374,0.01947455447363586,0.09010364426613172,0.14861250417920427,0.2593619972260749,0.045936395759717315,4.52,1.4544817927170868,1.3705103969754253,4.569327731092437,3.3340336134453783,9.756302521008402,0.8886554621848739,0.1375,0.0375,0.1875,0.977,0.8375,0.9,65.0,0.40625
685,1982,CIN,CIN,4.297579496915045,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,545,661,5479,1375,228,34,82,470,817.0,131,594,22,7,31,4380,1414,105,570,998,128,158.0,162.0,3.3641975308641974,4.080246913580247,-0.7160493827160493,0.41262324153071117,0.7828121697991015,0.9494290719948736,-0.16661690219577205,0.2509582040518343,0.3101361573373676,0.34988136521263,0.6600175225499976,0.09892316116079575,0.014966234714363934,0.07900487476886872,0.13733400571524626,0.25018181818181817,0.07100271002710028,3.66,1.358904109589041,1.750877192982456,6.152054794520549,3.5136986301369864,8.716438356164383,0.6472602739726027,0.13580246913580246,0.043209876543209874,0.19135802469135801,0.98,0.7901234567901234,0.9753086419753086,61.0,0.3765432098765432
